,1,2,3,4,5
7253,3701,13448,17915,7134,613
7254,12952,6767,611,19286,3164
7255,1289,11631,11050,12666,2654
7256,13235,17349,5253,542,15725
7257,2477,18413,18661,10235,10317
7258,3249,18371,943,11279,4315
7259,10677,15106,3000,4700,265
7260,11987,294,9867,16461,15620
7261,7794,16619,5800,13896,13936
7262,15939,3640,13688,10215,3184
7263,11964,19508,19598,18930,8968
7264,10856,17764,7207,7453,16270
7265,2375,2883,4184,19885,2840
7266,1069,383,14970,19814,13963
7267,536,18483,3354,5640,14442
7268,13148,2791,10664,4555,18277
7269,10370,5119,5953,17450,5746
7270,18799,1717,8636,15653,6118
7271,1808,3862,19313,5898,4454
7272,7421,9934,7644,19873,8321
7273,11369,9634,13698,18237,13400
7274,11573,16691,14818,14188,5194
7275,10574,888,5844,7591,1376
7276,5147,18975,14334,11452,18140
7277,18360,19267,19805,18185,3071
7278,18785,317,12833,5820,181
7279,14880,3546,3308,329,14821
7280,19987,15173,863,3249,962
7281,6283,4980,15332,10234,10699
7282,9797,19844,4009,3925,694
7283,11136,4735,200,297,19460
7284,2425,412,14960,10352,13238
7285,4404,5851,8832,9727,2355
7286,11320,8152,8174,18483,16890
7287,10009,15143,7472,13383,14402
7288,3357,6974,17982,18547,9793
7289,8664,7625,16626,6153,7534
7290,7802,13170,12822,18465,14574
7291,8268,242,7251,8807,5914
7292,16897,18470,1550,15540,2946
7293,258,16706,16378,8081,5223
7294,15008,15191,5035,18422,14085
7295,4009,19225,17557,18432,17179
7296,2700,4045,1756,18881,9706
7297,18236,16196,1671,8490,9784
7298,19208,16680,11351,9428,12226
7299,9068,4651,3512,16600,3253
7300,8908,11342,9291,13929,1327
7301,17225,12562,19642,2641,18864
7302,10266,4389,7528,19760,10101
7303,18915,8410,3001,2554,14482
7304,17580,19078,18579,7794,16322
7305,10359,6022,17907,1726,648
7306,3803,427,8592,16053,19814
7307,3599,2043,1272,12372,18671
7308,7377,1104,9994,1115,2666
7309,4890,7605,14244,8336,15492
7310,8858,3024,10118,2648,4695
7311,18749,12046,18808,10986,15521
7312,18788,8959,18031,17372,16177
7313,2282,3764,6020,14986,7990
7314,14500,19249,4230,1225,244
7315,8056,14652,8298,16084,12590
7316,17204,15557,11447,19985,9609
7317,8944,14623,19441,17142,19688
7318,1051,14950,18503,6560,9476
7319,15652,778,5775,12440,6521
7320,8181,12573,3178,10739,13327
7321,17627,16436,10736,6593,3401
7322,4809,4503,12,2263,7075
7323,10211,14034,10480,12782,5647
7324,12550,13867,14931,4043,4161
7325,3521,2332,15609,11246,10743
7326,11137,15522,4070,15497,12163
7327,5247,18652,2258,486,16902
7328,9911,1905,1703,4732,2007
7329,9727,8944,13729,14324,3357
7330,6151,4355,12277,7519,3725
7331,8167,17703,16649,3791,15086
7332,1488,16297,19675,19118,3906
7333,12031,8412,6137,5587,19802
7334,8234,4072,18406,15965,10036
7335,13477,16915,11402,14972,9329
7336,13884,10410,1836,13486,12500
7337,17347,6078,13296,350,15815
7338,9593,3633,13346,7215,11126
7339,1225,178,4637,16686,2606
7340,14160,2256,8631,13276,19263
7341,14515,2565,1713,4825,3175
7342,269,5691,7682,538,9343
7343,6039,10081,19546,18469,50
7344,18567,15901,5389,1756,3626
7345,19702,6646,3108,9266,8402
7346,2930,15789,3709,10862,1685
7347,18563,11879,14481,4686,6153
7348,2846,5726,18855,11780,14264
7349,8982,18891,512,15111,11939
7350,15352,3909,19924,15356,9774
7351,6520,11318,12363,16848,15000
7352,12253,344,11337,13735,5546
7353,7155,3332,4724,9534,13492
7354,13780,16796,6154,3623,15768
7355,7693,17549,12083,19152,2440
7356,2637,5023,381,153,2
7357,2352,8602,6298,16173,8441
7358,2240,6043,15053,9632,16204
7359,7944,14417,16702,9165,13986
7360,13389,22,12375,9843,10999
7361,13203,18981,7486,6828,9023
7362,19443,3606,15151,6526,14005
7363,2102,4788,17131,11825,19990
7364,13957,18019,18759,4282,13067
7365,18896,9465,17243,17708,12253
7366,11727,3074,1549,16721,9380
7367,13210,19774,19763,1464,9931
7368,16461,1914,9100,15538,12867
7369,12732,15273,18416,2097,1400
7370,8044,6467,18867,8180,3990
7371,3331,12952,8882,12333,8494
7372,2698,9625,3035,1363,8620
7373,11378,18251,19119,19087,19225
7374,5030,17711,5661,7327,8483
7375,15415,13250,5267,11416,10636
7376,7616,12770,1846,3924,951
7377,15574,809,18883,18774,11627
7378,5765,6108,8769,16357,10883
7379,12905,17291,16575,18144,3425
7380,2074,11034,2065,16528,4700
7381,5366,3425,18008,17036,15091
7382,17455,19285,7592,19676,2012
7383,2871,8962,15436,16963,7875
7384,10388,4473,4622,14367,4522
7385,13812,13855,1308,10059,6662
7386,19189,13998,19451,13,17528
7387,8783,574,4096,3319,3262
7388,11693,19731,18606,9001,12892
7389,1277,14521,739,9979,19798
7390,5691,10397,4407,3277,3464
7391,583,4908,3198,403,2161
7392,1682,10013,12862,11486,7892
7393,2066,9925,19878,12203,4376
7394,4879,16355,1101,7585,3711
7395,15949,3635,14447,12087,6949
7396,19938,2387,13708,11186,9812
7397,9299,12148,12206,3423,7353
7398,9163,12976,1390,3056,13715
7399,8462,16150,15584,4213,4229
7400,2311,12957,2472,14194,6886
7401,14443,1268,9168,18662,7617
7402,5826,16938,7602,16403,11966
7403,13231,8219,3059,15047,14375
7404,6948,11799,12511,15793,19912
7405,19437,5670,4741,18414,17543
7406,8799,5968,1574,6594,12641
7407,7677,11698,6148,7615,15144
7408,3348,9691,1942,19242,11511
7409,14814,2328,10882,13241,6517
7410,14390,19086,1517,11515,12313
7411,17657,5056,14126,5125,2862
7412,7786,1842,14885,5388,1551
7413,1669,9018,18795,16885,17485
7414,4590,14880,8948,5364,4607
7415,4939,5150,1482,3103,18887
7416,2315,6531,10288,13854,11349
7417,5154,10962,3474,8099,16304
7418,19447,2476,16371,6208,5605
7419,4932,2175,9044,12924,10836
7420,8720,5160,17348,13159,8519
7421,3382,6042,6017,19689,3864
7422,12456,826,14852,13644,19939
7423,15891,9528,16520,19706,1823
7424,10934,16096,3094,16241,16200
7425,17396,7852,3598,1174,2925
7426,19900,17995,11658,11917,16464
7427,4908,11307,16829,7271,10823
7428,11878,8988,11732,1615,13064
7429,14122,19293,3129,4618,52
7430,14666,6433,17948,9404,1644
7431,1958,10247,8259,8032,8746
7432,1074,8090,443,12110,5345
7433,15077,16455,732,15705,1005
7434,12994,9645,15153,3373,7054
7435,13643,13947,8771,19465,10268
7436,7173,3833,16325,18520,17250
7437,10168,6163,13966,16179,8741
7438,10512,17360,13445,9947,12758
7439,1904,2803,17344,12217,1066
7440,10208,76,3054,15893,17851
7441,15184,728,4434,4440,11079
7442,1285,2924,15144,4003,1783
7443,14927,12133,6250,9185,11073
7444,2451,14436,3081,1597,18348
7445,16492,11283,1355,16606,8444
7446,607,3016,948,8584,19259
7447,11904,18616,10491,5469,12527
7448,9009,1967,6995,9566,2364
7449,11337,8089,428,11971,16746
7450,2630,3141,6923,18697,7809
7451,10032,4618,14762,4721,14275
7452,6641,10720,9451,363,10323
7453,19363,3964,1514,13416,16202
7454,2892,17857,18251,602,16444
7455,2000,2937,18890,14305,8671
7456,8031,3922,4578,3138,4612
7457,18114,13920,5532,17959,10601
7458,15837,4806,1154,2647,1536
7459,14566,19371,6200,12512,10739
7460,17656,7461,2228,6055,10888
7461,14925,16880,18046,9621,15576
7462,924,8281,18931,5300,17001
7463,17538,135,11984,8634,18821
7464,15578,15377,19129,14009,507
7465,15088,7857,3209,4900,11266
7466,14482,10120,1938,17128,14361
7467,5038,12989,1638,14691,13381
7468,208,15402,18075,9462,9561
7469,1353,9914,2954,13210,3546
7470,3383,11298,12327,7058,19687
7471,5008,11876,17117,15537,7040
7472,11446,5757,8376,9912,738
7473,11969,1735,12238,12545,7536
7474,8892,3277,14085,19507,11503
7475,2668,4377,11234,1966,4655
7476,16907,6025,14467,15078,1926
7477,6154,19959,2000,3532,1978
7478,1125,832,16219,5351,8869
7479,13420,6759,16855,142,1620
7480,13527,6173,529,3690,1819
7481,6087,1975,10991,5202,17066
7482,10161,12182,18257,2175,6578
7483,3457,10551,3378,1671,9787
7484,948,18915,6191,3855,15991
7485,3318,8303,4790,19583,16211
7486,14591,16804,2926,15219,18990
7487,6854,19832,6271,3741,19918
7488,10955,18689,164,4332,16491
7489,19887,18782,10399,10310,508
7490,14933,10998,17140,2864,10313
7491,9004,9029,11152,9344,16020
7492,11761,1020,13055,11377,11451
7493,13107,7508,3262,6136,12241
7494,11399,8102,16335,19187,7592
7495,9325,3452,1323,14483,476
7496,337,16396,336,11001,17960
7497,13319,12109,15135,14574,9789
7498,10591,7493,6173,2401,7785
7499,8504,17801,2501,14010,10303
7500,8633,4636,18614,12420,5622
7501,18748,15313,3363,11638,13130
7502,6472,8902,18044,1495,8981
7503,7239,4711,15717,1761,15115
7504,18,10679,15056,16217,17365
7505,250,8525,2641,17820,8100
7506,1407,13605,17188,17905,5723
7507,5502,3250,19013,3337,19738
7508,11498,9648,16376,12855,3017
7509,9501,9615,5730,4896,1412
7510,19661,12990,19401,9511,14013
7511,4146,4137,18299,16422,3691
7512,1394,7040,9618,16797,7463
7513,11053,11723,4429,9982,14256
7514,8464,4048,15848,7570,17700
7515,6221,14157,16969,15316,8092
7516,2760,19278,8331,8981,8539
7517,10680,11727,9312,1093,3541
7518,18161,18813,11596,12287,9467
7519,5709,5905,7887,6664,11491
7520,19352,2593,868,16465,8579
7521,9701,7849,10611,9500,4158
7522,18115,3785,11364,11133,2811
7523,9046,9420,10761,14845,11514
7524,4778,2918,16935,6678,15859
7525,6680,18467,15711,16921,8560
7526,10793,6763,8728,3242,14190
7527,12308,2609,13331,14551,1230
7528,5225,582,16926,8238,15008
7529,15218,16197,9430,1493,4354
7530,13681,11446,18923,1833,219
7531,3655,13786,13127,9841,17974
7532,17850,7601,370,12595,9302
7533,1605,2362,13373,3673,4205
7534,8603,17010,10727,13136,19251
7535,14318,5341,7249,17047,14614
7536,9712,325,15593,14763,19751
7537,10695,2887,7451,15277,1585
7538,1192,341,10858,1990,9327
7539,10190,767,19058,2196,10026
7540,7243,15563,10935,9195,15121
7541,10073,16512,19773,4142,7034
7542,2652,6548,9558,13709,3700
7543,7985,9149,2344,6334,10494
7544,2034,14701,591,11650,941
7545,14769,18225,14943,12812,5889
7546,5201,9514,6691,4013,17622
7547,2609,19734,5231,469,17802
7548,4138,12014,4923,16991,17141
7549,2009,4051,18307,9089,10887
7550,12472,18031,3932,16816,4271
7551,13628,2106,11753,11094,5536
7552,14382,13581,16206,16893,15972
7553,7646,13912,12867,18926,17687
7554,16168,1770,13259,6998,19135
7555,18289,13222,6127,19839,19306
7556,9678,4151,4586,233,2284
7557,4850,15011,7589,17370,18971
7558,15930,7404,11770,2133,4750
7559,14961,12246,8037,9260,10914
7560,9236,4447,8835,6180,12664
7561,18622,3498,408,4659,6482
7562,17086,2302,14290,724,4197
7563,11805,1571,8837,2683,19796
7564,7036,5902,977,229,19234
7565,4113,3294,8277,10229,10096
7566,278,7966,635,2883,8753
7567,3463,4706,7652,19178,10617
7568,8946,14945,12269,4755,6878
7569,7599,5630,14550,11934,4867
7570,3590,5333,11374,6867,10692
7571,11097,14385,7509,4604,1672
7572,17286,1645,1293,1962,19563
7573,12408,4131,10154,2477,19265
7574,4165,6701,14706,13250,15671
7575,985,16904,8013,15143,5875
7576,8880,17934,18747,9025,16203
7577,15115,7821,12558,15510,10663
7578,17833,6977,16744,2811,10171
7579,3585,19137,3793,19322,2333
7580,3119,891,15688,17877,18830
7581,15331,19419,14285,6662,1846
7582,19620,4140,8915,19209,5145
7583,9476,6756,6080,2107,18432
7584,19269,13091,9962,12552,19777
7585,10892,2876,11752,3424,7498
7586,15256,14136,4721,16623,971
7587,15022,14517,7927,4239,12016
7588,15057,13745,11585,7742,5191
7589,4545,5028,3777,8582,8815
7590,10085,15040,4824,14598,18495
7591,16999,8399,9925,12347,9988
7592,3581,17970,17476,19371,18291
7593,15154,11667,19921,13622,18438
7594,9752,8085,2077,19080,9990
7595,94,12975,9996,3324,10495
7596,6331,19709,15915,16322,19987
7597,11264,2990,11570,15382,5133
7598,15395,7702,10781,18030,17127
7599,9811,1585,15250,2562,12212
7600,13344,16542,6891,11408,1234
7601,5249,7364,8720,2508,13724
7602,10020,17499,3310,5038,6895
7603,16389,11662,8669,353,16246
7604,12288,9843,19208,2399,9619
7605,16525,11114,2686,12483,5871
7606,8834,2836,10289,10528,9691
7607,2866,19527,4827,14584,8909
7608,17050,10282,5687,2203,14471
7609,3462,16272,9258,5412,4181
7610,11685,4173,6466,613,17360
7611,821,14341,14536,2610,2176
7612,10362,6989,14765,19256,6688
7613,2287,8117,11384,9704,11837
7614,17698,16770,11574,10506,3254
7615,3874,18,19027,15602,2990
7616,15855,3853,15758,6142,14073
7617,3931,9984,3701,10435,6488
7618,13364,13963,6560,4979,4625
7619,9706,12050,8709,12560,4543
7620,9273,613,2380,14033,5794
7621,12981,17468,2512,15276,8809
7622,11590,7993,19107,13771,15406
7623,7029,3422,16341,7568,6646
7624,18642,12144,9208,8829,16424
7625,13221,19827,15210,14585,5567
7626,17706,4393,5320,6296,7421
7627,5673,10267,12979,19304,3276
7628,15119,17871,1825,5141,8291
7629,3362,1860,4459,16560,5594
7630,12527,2979,16655,509,7239
7631,16055,1086,10484,17565,5232
7632,4467,1979,14704,15404,14432
7633,12890,8475,12071,3703,10249
7634,8871,576,4829,13956,8020
7635,656,11161,18778,2927,2924
7636,340,15680,19767,1713,1364
7637,8554,10286,503,750,7783
7638,10099,7133,7717,13756,3774
7639,5613,8524,18260,15512,9480
7640,11907,15265,19870,1556,19808
7641,17531,18265,10843,2397,795
7642,8855,15846,786,13249,17837
7643,11295,9884,19657,14852,9749
7644,3588,8320,15186,9336,12627
7645,1843,5741,10810,927,16135
7646,16449,16548,19543,18832,2520
7647,8211,17052,12204,11276,17150
7648,2707,17896,16130,7730,1811
7649,5907,11707,7711,9503,4359
7650,18983,16617,5672,13183,15160
7651,8763,1512,4678,6770,17542
7652,3377,14685,12214,4843,12189
7653,4393,9104,1858,13325,16131
7654,5324,1315,11539,2901,13761
7655,4166,12389,14436,18683,12490
7656,18789,1174,1221,17202,1810
7657,9925,6490,1247,11137,7576
7658,14243,12168,12943,18297,3451
7659,18800,16486,10287,14678,5245
7660,557,9780,1188,6313,1438
7661,2807,17796,13636,3442,8991
7662,11025,9964,4800,10985,2785
7663,2631,5538,10646,12342,5907
7664,13634,8790,18173,1284,12771
7665,3821,3394,4582,17499,4010
7666,15679,19409,11567,10744,14168
7667,5872,2273,19786,1186,7864
7668,6752,3836,18030,17422,7022
7669,16744,19561,13970,8714,4388
7670,12357,12509,12141,3021,9187
7671,4271,7780,10927,17497,11064
7672,644,18012,5517,17805,6152
7673,15049,6526,8360,8278,19188
7674,11073,680,10671,8045,7573
7675,16034,16683,7197,13203,14710
7676,2422,19853,2736,7082,19282
7677,14491,7347,5600,13686,17106
7678,11314,12059,16441,11788,15185
7679,7044,1189,10992,17095,383
7680,848,690,1174,4029,1735
7681,4027,4933,4044,18248,18258
7682,12858,6213,15393,15948,18891
7683,2383,17490,4512,11065,3478
7684,15541,2636,16307,1037,17175
7685,13986,7630,2274,1261,16951
7686,18671,2470,13697,14317,5559
7687,17431,739,3914,9211,13412
7688,5759,6256,19016,2447,5169
7689,6199,12504,14389,8102,8930
7690,11806,8443,11964,147,9652
7691,17279,15081,4066,11666,14082
7692,19511,18541,2990,12011,11282
7693,2256,7494,7232,16068,15834
7694,8474,17847,10768,17209,889
7695,16629,12134,6325,16249,9563
7696,10555,4602,254,9278,1038
7697,17611,12660,13489,12164,13847
7698,19328,4556,15820,4316,6753
7699,4664,19468,18321,15815,15598
7700,14209,6075,8527,14949,15336
7701,9507,737,4196,11647,12790
7702,2463,6692,12361,5473,4944
7703,14795,9771,703,2132,16507
7704,9635,13271,17627,969,12759
7705,18008,15895,15117,319,13520
7706,316,12601,5866,15314,9616
7707,12302,6035,4918,10718,2752
7708,8787,4678,5397,4663,6818
7709,10577,8864,3019,13498,7217
7710,10702,7749,7907,17599,5023
7711,18600,13954,17513,14298,4385
7712,14477,15352,17793,7710,18221
7713,13875,2692,6398,18252,14556
7714,14820,9582,6849,14277,17118
7715,5580,12384,13106,11616,9654
7716,13697,10602,5088,11822,11834
7717,15157,1149,1472,16907,11926
7718,905,11636,7280,1153,11153
7719,10337,5979,18078,16450,121
7720,18954,9782,10608,17021,19993
7721,17009,19563,19362,9090,19699
7722,13040,1014,12109,5865,16820
7723,2628,2762,4448,3036,9501
7724,18305,853,17194,735,5915
7725,16732,17491,15485,17906,2418
7726,4373,12687,5858,14426,15524
7727,11675,9565,13233,7396,14399
7728,19242,4823,2557,16518,8541
7729,229,19145,7128,1798,321
7730,2931,16502,3416,13645,10277
7731,12887,7244,9772,18166,4919
7732,2198,16233,19379,6472,6752
7733,5464,14725,9890,19761,11443
7734,5295,19147,2533,16912,5217
7735,522,6010,9560,14422,5358
7736,13257,3124,6299,4705,10515
7737,15944,19847,13424,10723,288
7738,13652,16698,1663,10246,8300
7739,4921,18600,11941,3844,10278
7740,9137,5,18436,17420,12844
7741,15365,11509,14071,6184,14211
7742,8228,1906,4654,8840,165
7743,8998,17069,16980,3019,8911
7744,15581,7430,13031,19145,4021
7745,3355,14958,15651,3671,3332
7746,552,8942,15592,10934,215
7747,16196,15187,9053,10594,8160
7748,11545,8867,8685,3750,6019
7749,4862,13977,9395,11842,11802
7750,18405,19914,18172,17766,15460
7751,2897,4513,8438,17720,3786
7752,1127,10173,16998,13027,15344
7753,6745,8687,4371,5911,7331
7754,2250,2242,8186,6822,2206
7755,7586,638,17500,8050,16506
7756,13359,14139,3894,6119,14759
7757,415,9549,4325,6806,13741
7758,10124,10738,1158,12966,10474
7759,847,5738,5261,2461,2841
7760,16728,10152,674,11207,11527
7761,17486,210,17283,12964,14842
7762,19038,7757,13866,19831,10251
7763,17105,10418,8985,17620,17592
7764,6795,8375,1519,1012,18289
7765,2286,19542,12473,6783,13583
7766,547,11212,15897,13561,12388
7767,1131,14563,14199,5966,13416
7768,8314,5094,3303,11703,14850
7769,5825,16073,19189,19895,11887
7770,2715,3462,10627,16156,7021
7771,5381,19887,12881,9290,14604
7772,10393,8874,5124,14907,12112
7773,16289,16076,16266,3700,10622
7774,4082,16013,5390,14761,18490
7775,9116,2253,18150,687,13637
7776,2544,5080,15196,15585,9198
7777,17483,16929,2689,15544,15556
7778,6060,6449,11963,11477,1776
7779,6316,17798,17462,9897,12994
7780,19336,6116,14586,18624,5948
7781,15027,3702,5615,12869,19007
7782,10143,6904,14824,7084,16844
7783,14740,8383,825,36,15081
7784,19019,10940,10549,3475,16461
7785,18438,17324,19701,646,2729
7786,16855,9109,16760,14346,1090
7787,1749,8414,13644,1829,13277
7788,12217,15488,14217,8949,13295
7789,12819,18527,2932,4671,18010
7790,13947,7681,8499,10081,13840
7791,5005,15332,7537,8964,16667
7792,4616,9885,5884,774,7269
7793,14704,15585,11442,6905,16954
7794,16046,14935,4177,879,6286
7795,18848,19947,10398,9154,9511
7796,1795,17509,6582,8159,11563
7797,13463,13461,6633,17721,9884
7798,3618,18900,11107,11202,5864
7799,15287,11546,13520,11213,17923
7800,7909,16363,12535,16732,8051
7801,4586,11982,5065,5409,9362
7802,13201,3060,14951,9556,17239
7803,7289,481,12788,8416,19513
7804,311,9581,16247,2620,8412
7805,13293,5989,1910,15568,7932
7806,2914,15172,11281,7336,7152
7807,3614,8114,4754,7214,3881
7808,1129,4771,6549,7550,17491
7809,2297,13413,15082,341,15884
7810,7638,5993,3607,17534,18444
7811,2783,1250,6857,3738,9994
7812,16309,15286,15885,19070,8757
7813,13567,14776,12242,13462,17581
7814,13215,9872,10666,8360,13432
7815,10802,5445,18569,13902,16710
7816,15773,14013,10811,1108,13170
7817,1905,16101,657,19193,6081
7818,1739,19688,19683,15898,17058
7819,3269,18828,9577,6206,18242
7820,13798,1068,2478,4385,8046
7821,6643,11400,19443,11516,2939
7822,12198,586,250,2838,2036
7823,17847,16822,16810,14599,13439
7824,9311,16412,16798,17699,17330
7825,11209,9798,9109,5538,19504
7826,7790,6589,16193,10371,13475
7827,19044,3566,10742,19576,9527
7828,6324,10367,13416,11828,1298
7829,15006,8316,19912,411,18710
7830,11146,18129,16364,6050,3210
7831,3060,16012,1354,12210,16016
7832,3160,12385,10071,4585,18118
7833,2391,11747,15331,13656,4923
7834,15017,19182,12159,11242,11291
7835,5300,3305,4104,6186,23
7836,4887,11818,19814,16272,10152
7837,9369,12929,4773,16197,3887
7838,14845,4296,15239,6902,16168
7839,2332,14499,10483,13287,15164
7840,5918,14254,12287,5994,3506
7841,12724,5814,11639,3820,2559
7842,14583,13603,19696,13423,19204
7843,1115,18382,3519,17383,10176
7844,19904,10631,3887,4569,2692
7845,12961,19367,9569,5692,2974
7846,19572,4582,10560,17415,1163
7847,12455,12959,6895,6439,16463
7848,17153,9510,11199,12556,18849
7849,8310,2263,14865,15396,6747
7850,11663,198,14310,18130,15305
7851,8667,5188,744,5732,3624
7852,15602,14125,16052,17934,12354
7853,11780,1452,5718,7951,2627
7854,6290,16505,19873,838,9769
7855,3036,14268,14980,1595,18177
7856,10457,16596,14103,12168,9822
7857,7162,8201,19360,18330,14720
7858,271,6885,4301,430,19365
7859,8701,31,5707,1170,17149
7860,3366,17399,10000,19740,11051
7861,9907,16715,6263,387,19532
7862,1750,5673,10405,18160,14395
7863,16818,12888,10202,4827,15407
7864,9484,6157,17230,8969,9837
7865,4291,4414,18947,1293,2670
7866,7057,6907,4396,12062,2759
7867,11680,3392,5754,15035,16584
7868,17366,620,10618,18749,16652
7869,2022,14665,15701,1212,19459
7870,19607,10103,6792,1647,2501
7871,3126,5478,17403,7931,5493
7872,8178,9407,12215,14123,6716
7873,15087,5698,11684,14268,5054
7874,14052,19432,19823,7683,3997
7875,11457,11407,15978,17137,14872
7876,6719,18658,857,5438,12839
7877,18450,6466,13654,13724,18880
7878,11704,14233,7363,17199,13156
7879,7907,12266,18221,4279,8332
7880,1630,10344,18970,1725,18042
7881,13086,1126,2017,18940,5958
7882,18107,4617,7748,1759,10841
7883,19279,6514,1626,9537,886
7884,7184,12186,10738,13910,4666
7885,10565,13750,3968,325,5277
7886,18760,8972,15073,7953,3962
7887,18362,15500,18450,14306,10940
7888,17164,4011,1408,8473,7000
7889,19569,16561,4784,1402,3910
7890,11442,13544,11996,2880,1059
7891,18812,4040,3911,13199,19341
7892,19329,14749,12062,11964,10131
7893,4184,19526,9519,7820,10316
7894,1309,5693,6110,13321,15568
7895,3674,12758,11577,12122,12941
7896,15280,5874,2699,17507,18412
7897,1778,16795,14974,19659,13812
7898,1568,13097,2818,14827,8492
7899,8450,13509,6476,10727,19973
7900,15134,17397,19038,10186,17443
7901,18151,17194,6750,7789,558
7902,8655,2471,9092,18573,7741
7903,8285,11974,15264,7832,4436
7904,1147,605,17145,14077,8861
7905,14891,1741,216,7877,3872
7906,14100,6158,16807,7284,16283
7907,12106,4100,7791,12808,563
7908,2310,5544,12787,4610,237
7909,3499,9831,8649,7778,15009
7910,15373,1728,8303,3239,14977
7911,4975,12393,13701,8115,16928
7912,9089,12141,9226,413,18280
7913,4072,7345,7665,11011,14865
7914,12371,3350,11404,562,18765
7915,1521,5838,15837,7035,18801
7916,17759,8940,18843,2038,11632
7917,6435,14573,2674,2389,9218
7918,5499,3469,10252,3209,4150
7919,9890,3077,8229,19166,4452
7920,4292,16582,4163,6682,2814
7921,19227,9863,12332,754,17571
7922,19707,918,5472,4628,2608
7923,9200,1543,15235,11751,18646
7924,392,14119,14526,9463,1882
7925,18004,7369,19875,5140,15025
7926,8457,6733,2797,19268,3836
7927,18716,7286,583,16265,9703
7928,12010,11615,2259,3779,15393
7929,8379,17675,1366,13951,14413
7930,965,16572,13131,10654,12549
7931,8497,15007,7027,9121,19821
7932,19305,1599,18607,8227,6666
7933,15284,13117,3946,13525,19913
7934,11235,4744,18823,2373,19869
7935,9416,15503,12777,17535,11785
7936,10093,11607,14017,12008,3525
7937,1557,18506,16879,3454,12812
7938,5841,29,415,15102,10650
7939,4691,13462,10159,14713,18158
7940,14136,9825,15830,9936,521
7941,16106,6688,10951,15791,14870
7942,14849,15556,1337,180,15386
7943,4806,6451,13421,139,10023
7944,16736,3430,4730,13918,5057
7945,4128,11392,18268,12509,6978
7946,10366,9156,2339,4592,13756
7947,19179,7172,7367,14120,19928
7948,6329,13439,3547,5466,12683
7949,9272,1601,15851,14413,13225
7950,14433,11049,14209,4291,6508
7951,7397,12694,5591,10165,11686
7952,17870,12048,9051,779,18032
7953,10270,17361,3951,3470,8140
7954,6364,19782,1628,16970,17863
7955,2959,11103,12951,19330,5652
7956,9722,12663,1371,15441,3766
7957,4569,7315,5824,4046,12554
7958,2646,8884,7230,2370,7871
7959,18320,4728,19388,14259,4112
7960,2818,7654,10389,10459,14333
7961,1044,3106,693,8014,8640
7962,16328,19572,1611,15036,1517
7963,15875,2518,1786,15862,8219
7964,19575,5142,15662,1219,12306
7965,7705,2865,466,15151,983
7966,1668,9330,11259,14649,7409
7967,14952,9315,14888,14140,8871
7968,18628,18301,9397,10628,11730
7969,12064,3526,11185,895,8706
7970,8175,12508,18056,10704,16394
7971,17599,8442,5150,9738,1598
7972,16690,8232,4716,9188,13436
7973,1343,4621,15838,11811,13631
7974,14341,11743,17879,255,15923
7975,13963,13546,9223,9518,8821
7976,6582,7561,8294,16947,9857
7977,2521,6323,668,15169,2270
7978,3353,16378,8545,7118,12651
7979,18366,5576,16282,11560,3908
7980,1281,404,8321,10328,6510
7981,8091,18557,3418,18532,18403
7982,16675,15088,14892,17344,18117
7983,1312,9693,3411,11182,16494
7984,9533,8245,9356,4277,18080
7985,16914,8498,19036,17208,2577
7986,7852,3600,2661,1578,4660
7987,16222,13816,5708,12114,8669
7988,11559,316,2745,7098,7041
7989,11238,14805,4267,19050,4285
7990,4671,16283,2928,18775,6704
7991,16024,13658,19310,1074,14009
7992,3569,15464,13375,6475,10333
7993,7403,2249,11916,3490,5716
7994,5210,8922,8676,14397,8032
7995,18541,15259,7043,477,9728
7996,9195,1049,10249,7281,17921
7997,11877,13296,14739,16561,19616
7998,6800,15753,2254,19325,16787
7999,7446,10310,2874,1354,13060
8000,474,16266,4310,12930,2458
8001,7020,8327,9033,13280,5689
8002,16324,6641,11269,2530,14074
8003,2196,1072,2224,13408,12143
8004,10407,8851,144,14139,10741
8005,14577,19582,18314,8560,2485
8006,10726,13186,3482,3352,15547
8007,16118,744,13646,13468,16635
8008,4352,2498,7193,19283,3651
8009,16587,15592,14830,15846,12218
8010,13071,11553,19580,4788,4741
8011,15730,12197,18378,10828,9900
8012,2437,1332,859,16788,4945
8013,15503,877,9774,15573,6651
8014,10600,1962,16195,18955,14038
8015,2408,2149,7296,11912,3429
8016,529,4914,13560,10396,6169
8017,19494,15119,2193,13234,1565
8018,19933,8258,121,4698,8787
8019,10082,19994,8756,847,1739
8020,2363,14210,6413,15887,10955
8021,8120,7617,7401,8538,3778
8022,16520,9806,4553,18059,6198
8023,15874,7341,11758,18181,15471
8024,240,2341,5627,10808,12052
8025,18620,17013,42,12570,9361
8026,13417,7438,12009,10611,1272
8027,10499,15059,9683,6626,12202
8028,6215,4721,1979,13579,19979
8029,10715,12482,8119,7431,8685
8030,14700,7359,9729,1090,9975
8031,9429,4475,17522,5235,3201
8032,16337,19141,1011,7290,5203
8033,5852,18056,134,2540,4296
8034,2360,5089,9721,4223,15988
8035,1119,8208,4900,5720,16201
8036,15225,16323,18800,13506,5089
8037,16411,16993,4185,10815,19614
8038,11105,14094,5145,9010,635
8039,18149,8360,13195,4597,13835
8040,9860,17470,6018,15307,4019
