,1,2,3,4,5
7898,4363,13234,13641,4784,1632
7899,16241,15015,10748,19864,6931
7900,1728,18750,15807,877,19235
7901,13264,10888,11400,8439,19147
7902,10845,19296,16594,1626,10679
7903,223,13368,8048,8281,9576
7904,12397,8196,5003,7628,16830
7905,18176,3708,5053,6807,11742
7906,830,18358,5602,17361,13908
7907,9094,5929,2060,14045,15709
7908,6461,5595,4488,17558,4683
7909,8758,16250,19247,3501,13611
7910,8606,3883,9336,19535,6532
7911,2277,17271,10976,5654,15872
7912,2001,10513,10511,17407,5220
7913,660,16923,19297,3321,8883
7914,2085,9840,1161,6021,3456
7915,15174,2275,2401,8206,4716
7916,18481,4757,1594,4025,7863
7917,10851,14565,13497,3179,14985
7918,9736,12178,18884,10366,17346
7919,16211,13084,11481,1526,770
7920,16565,1652,10673,6131,5171
7921,2918,9404,13148,15229,16028
7922,10724,808,16557,2564,9918
7923,19807,4593,1450,5555,12288
7924,1290,333,13627,11473,673
7925,4577,3913,2482,7985,4993
7926,16086,19559,17430,18549,19376
7927,1931,11152,9934,2289,10349
7928,3941,6345,2076,84,14374
7929,6705,12322,9619,8092,14762
7930,18245,17811,15891,2860,6973
7931,7562,8945,1623,4030,19067
7932,8762,8494,11115,13548,16590
7933,5211,1572,13276,588,8872
7934,5312,334,15823,8398,13302
7935,14480,14589,10970,6456,12155
7936,6292,10867,12831,4308,13783
7937,15954,7925,19844,9460,2325
7938,14893,6283,16894,2179,15765
7939,8581,16362,2355,3078,14030
7940,953,7410,9196,15509,8707
7941,395,19346,14315,9576,15668
7942,8340,6387,16888,19021,4756
7943,11677,9411,14607,18667,16021
7944,14028,1247,14660,13607,4591
7945,6652,6804,12501,9634,1489
7946,1263,16067,14201,7458,8000
7947,3400,963,7654,15302,1141
7948,16774,11949,16711,3525,10361
7949,10010,3597,9914,18792,2404
7950,6336,12596,19976,19089,18743
7951,18476,5758,13353,12579,19807
7952,17015,10480,8515,6925,19205
7953,18718,16487,13858,2962,13045
7954,8440,326,19512,17769,17509
7955,14050,7310,3180,16787,10427
7956,10524,1170,7584,12597,5083
7957,6644,7175,1704,17402,9175
7958,2749,1670,3274,12886,9752
7959,17903,13048,2214,4135,5860
7960,8222,2384,14421,5497,1553
7961,12044,9586,13691,16489,17977
7962,6003,14389,10644,13304,14136
7963,8076,19454,16487,7978,16570
7964,18950,14159,8076,17214,18440
7965,14875,6349,14380,13457,8648
7966,16771,147,7590,6740,12109
7967,1565,12162,10257,13082,9240
7968,15608,17529,2244,7607,15536
7969,11044,10109,10448,8592,17492
7970,159,13881,19192,9354,18195
7971,18728,5870,10669,15888,10984
7972,18101,12806,9936,18658,3363
7973,10008,4612,7485,10259,11846
7974,1065,16492,6431,2685,17595
7975,14987,19231,16641,6534,12563
7976,14945,11408,19436,15992,17617
7977,13111,6379,116,9184,18238
7978,5095,5443,12494,5969,15272
7979,6824,6621,16353,9604,13370
7980,11060,3450,16458,14826,15595
7981,1442,12958,3699,14904,3114
7982,663,15533,6785,10978,14203
7983,1393,1447,14545,7700,2208
7984,4863,14073,6937,6985,1721
7985,5291,2599,29,6728,4439
7986,8620,10668,132,3111,5053
7987,12589,11016,7362,19019,1211
7988,13721,6853,8047,3715,411
7989,4998,6505,3470,8317,18494
7990,17268,6448,3100,10987,9369
7991,19801,17852,10303,17638,17512
7992,10151,7795,15670,17960,19884
7993,8634,137,1015,3918,17979
7994,737,12865,8414,19340,17003
7995,3970,19140,11332,8649,14808
7996,1640,8572,10167,16831,9313
7997,7092,748,1420,1656,9247
7998,10002,2550,8748,19976,19317
7999,13983,4323,1074,2793,9824
8000,8651,1588,5989,14379,3446
8001,14596,7912,19305,5993,19923
8002,8675,11524,3114,1830,9199
8003,18408,12,4870,12237,8427
8004,8893,11381,13639,16325,11526
8005,15114,3428,16732,12133,13876
8006,16430,13837,11265,18796,12338
8007,15396,1139,18444,1541,4357
8008,4401,14628,16604,16350,4525
8009,2224,5281,7869,13787,1063
8010,3708,12191,1140,13659,9759
8011,12576,7799,16240,16502,2863
8012,1785,6473,14926,16139,568
8013,14239,760,277,8265,6431
8014,5471,5747,10207,15364,11347
8015,17290,3041,2441,7354,9809
8016,3722,19673,3045,8963,169
8017,11713,15880,7712,14925,19203
8018,11795,8924,10581,16044,16414
8019,17994,14348,6659,185,3868
8020,6955,4569,4631,15197,114
8021,16292,871,14676,11729,16206
8022,14117,4499,7188,8960,12807
8023,12700,8654,15569,3018,11823
8024,2169,7280,6644,4500,7050
8025,12207,10082,14569,15685,7124
8026,7413,4237,18828,2036,17695
8027,15650,12104,8307,9623,18190
8028,6522,9359,7938,12281,4918
8029,18565,19106,8579,15090,18735
8030,1366,5259,5179,9999,18585
8031,18784,15026,18480,8570,19219
8032,10294,6529,1813,5851,12633
8033,12861,9728,1856,11020,11235
8034,14446,13324,17817,12365,8482
8035,6337,1222,16308,1298,6426
8036,13166,14054,14240,2585,13827
8037,2011,18320,7231,11376,15735
8038,13447,5606,6433,14605,19735
8039,11625,7933,9414,6676,765
8040,15870,2390,16752,7093,15615
8041,3963,15285,15329,458,2921
8042,16672,14534,11440,11790,9143
8043,5509,9189,11817,6361,18817
8044,9054,2354,15778,16999,17062
8045,5304,7897,4772,9961,5480
8046,16850,11240,9691,6996,7182
8047,1280,18508,11648,14058,11688
8048,2529,11568,6268,13554,13342
8049,9557,10985,148,7893,10904
8050,11420,203,6533,14153,17560
8051,14450,14632,12710,17537,19146
8052,16201,2329,11783,16588,1307
8053,4362,4705,677,11280,5326
8054,2793,5785,5049,4117,1733
8055,16372,15181,5548,16091,7767
8056,9129,15292,1087,11674,19340
8057,16505,14362,7687,1945,1011
8058,2839,11933,4146,1537,11778
8059,17742,3713,4490,10805,1756
8060,1008,8812,7260,11959,10448
8061,2874,14591,16904,394,13463
8062,3438,12985,7959,13517,18742
8063,6167,3135,15590,5530,3851
8064,9633,6083,13772,10574,15787
8065,17654,12655,10847,11403,5468
8066,11038,17408,15742,18111,13857
8067,4807,3476,16120,5479,7566
8068,12042,12717,5254,10058,10776
8069,12038,506,1953,14595,5351
8070,9443,13521,9924,17647,10045
8071,6033,2529,13202,19038,6824
8072,10271,10268,6175,2378,4931
8073,7577,6176,17713,17709,14773
8074,10740,7368,3725,1818,2696
8075,16576,19222,8019,19472,6139
8076,16960,15599,1076,19987,5697
8077,9902,12331,2034,804,12170
8078,1060,7559,9795,2852,17749
8079,2908,10166,8823,12257,1276
8080,12789,12300,16478,12625,15056
8081,4169,13196,11628,1264,4140
8082,2386,10405,2759,8953,5361
8083,11489,7081,4400,10687,4517
8084,824,12283,8726,19197,11820
8085,16559,13036,10859,8283,5046
8086,8447,13455,2942,1957,13294
8087,702,9956,3405,3562,5500
8088,17900,1630,15283,17165,12875
8089,14270,5176,15292,2040,17704
8090,7308,13695,6143,11417,18875
8091,14974,11792,18999,8241,19084
8092,7245,6816,2234,934,7818
8093,7702,11981,3297,7901,4626
8094,2454,14450,13947,8300,7433
8095,7553,2826,5952,8363,2387
8096,10285,8362,5286,18890,13785
8097,7498,8530,2210,8054,14011
8098,6234,6174,4821,14542,14249
8099,1144,686,4408,17693,6280
8100,16061,14766,11455,12003,11125
8101,13867,18861,12805,2715,4305
8102,5392,4677,9369,16228,16937
8103,9724,15087,6075,10622,16713
8104,2318,15596,2917,15614,2229
8105,10901,19341,1925,8454,14460
8106,41,13198,1197,14195,9753
8107,1340,1280,13872,1774,10386
8108,3298,11541,251,9101,5148
8109,19090,15154,9281,12841,15334
8110,5856,4381,12236,17460,1030
8111,14973,16979,11771,12495,7063
8112,19929,511,15922,4333,15739
8113,7953,6698,8460,5295,4330
8114,4090,15951,11296,3063,5710
8115,16649,9163,2524,15293,19054
8116,6802,12333,1673,8442,7471
8117,11191,1802,9175,6449,3120
8118,17559,7329,18192,9418,11431
8119,8113,3329,17133,8254,11013
8120,3455,6859,16017,7467,8364
8121,238,16874,16832,8569,14096
8122,15550,2091,6578,7015,2572
8123,5274,9982,6763,19810,3526
8124,4594,5249,8006,12101,14241
8125,10560,19707,2452,12717,9244
8126,14742,1821,19801,9345,13676
8127,12709,4626,17667,3426,9971
8128,9201,10925,17371,9791,12757
8129,16641,6141,10395,7891,18132
8130,4630,9646,7867,12501,10399
8131,462,10099,19014,3884,2618
8132,15553,13088,8914,4670,10487
8133,10935,13194,17663,11920,2380
8134,11221,7087,9602,8120,11758
8135,18594,17485,2494,4299,2902
8136,11569,13338,155,4582,17957
8137,7675,7565,3703,17211,19474
8138,16966,16231,19320,13269,12976
8139,3147,11928,5621,8223,19248
8140,6524,2985,3696,8992,14771
8141,431,7297,13567,9062,5364
8142,16515,1009,8223,14246,14904
8143,12646,19414,12804,4317,4545
8144,12894,19238,3971,2130,3178
8145,15631,10393,17015,11657,16592
8146,17258,13769,12173,1406,15710
8147,15781,1240,12678,3343,6498
8148,11032,13703,6948,15110,3628
8149,1016,16675,14445,18750,1546
8150,8809,11380,18051,9431,4133
8151,10771,11168,19190,13807,8406
8152,1672,19525,16950,6808,14910
8153,10042,11827,6403,18738,7481
8154,16812,8405,13345,10696,19680
8155,19420,7560,7262,13030,3549
8156,4258,9167,1505,18379,6872
8157,9583,11750,70,1820,9874
8158,7246,219,9874,15820,6534
8159,15893,15477,19923,2780,687
8160,2023,9106,8640,13262,10782
8161,3759,6351,1184,7632,1159
8162,15596,9178,5457,2743,6450
8163,19266,5293,6576,3678,14916
8164,12424,1176,15310,3437,12247
8165,10296,7193,14493,8621,300
8166,2192,164,11312,3557,19342
8167,3163,10066,7783,14562,1217
8168,7759,5527,11975,6971,4443
8169,13276,15573,19522,606,6253
8170,8668,7265,16837,7469,9529
8171,13871,19896,8646,3253,13133
8172,17970,15067,18743,16187,12262
8173,14252,10833,776,831,19776
8174,4183,12737,10588,3214,16730
8175,9622,17451,10335,1269,453
8176,1879,6944,2061,6359,1625
8177,2954,18364,14153,15525,6349
8178,18271,4201,15667,18850,4499
8179,10788,4615,14566,14032,8170
8180,18062,8898,9140,4096,8008
8181,369,9100,13179,5264,18962
8182,11280,10932,19952,10277,10159
8183,15112,1208,12502,2328,16603
8184,4351,16939,6483,8455,17708
8185,10250,17610,12177,14876,13450
8186,12958,7448,3338,2724,15401
8187,5424,8479,18029,2339,1128
8188,17992,15803,4378,4992,9592
8189,18051,15967,14181,14204,10238
8190,18590,5116,2507,19460,15611
8191,18371,13941,7841,11677,709
8192,5931,10487,19154,19347,2227
8193,10961,128,3152,4397,3435
8194,14729,2616,2587,443,9060
8195,5206,5086,6118,4870,594
8196,7265,19273,8122,15519,6644
8197,10943,1727,7976,5279,9819
8198,13573,733,9118,15162,1758
8199,2890,18481,15526,16546,4646
8200,13106,8544,7258,17819,12278
8201,13132,1175,6548,6561,16308
8202,4942,6739,1947,10286,2597
8203,7209,11564,13645,16137,450
8204,16191,4614,6775,19518,1698
8205,18709,5279,12554,17912,944
8206,4606,1904,4796,2503,1334
8207,11088,17411,14634,14657,1316
8208,12828,9312,7178,8413,8460
8209,19428,4505,6423,15056,18469
8210,3167,8377,7100,10402,5414
8211,7746,4095,9003,18482,13678
8212,1809,5515,10911,6855,2636
8213,16560,11814,1045,10779,13242
8214,4948,14146,8976,10969,18918
8215,14994,13090,19249,6715,3057
8216,19764,7308,6212,17167,8987
8217,15298,346,12112,3194,19978
8218,1674,3509,14287,5442,14046
8219,7699,6402,5826,541,16970
8220,14617,13098,12061,4018,18297
8221,17198,11647,9376,7693,17408
8222,3459,16425,14873,3670,6132
8223,9108,653,13317,842,13131
8224,19401,6426,7638,11924,7565
8225,16365,13164,9354,2922,12027
8226,5438,18306,12969,940,16006
8227,18412,4675,6068,16872,7598
8228,19425,11507,5358,10905,12133
8229,227,9826,8128,10298,3741
8230,11383,8522,2115,9971,3577
8231,10590,10822,9522,2949,18536
8232,18401,7150,18425,1087,12956
8233,880,12249,3109,14897,5773
8234,2073,16376,6345,4611,18120
8235,17133,8731,19046,16948,4705
8236,8938,19718,16958,15154,19218
8237,6808,13500,18067,8577,1031
8238,16486,9247,10839,17416,15288
8239,17480,6219,4994,2204,4044
8240,7753,11059,1274,4561,8288
8241,8832,3286,15735,6988,660
8242,16697,5071,7955,16741,19593
8243,963,15539,3044,554,13527
8244,15805,7062,2929,15149,12023
8245,7783,11578,15002,10981,16286
8246,17215,12604,6278,16738,4
8247,409,3098,8410,2905,2533
8248,11166,2764,18753,7452,17875
8249,3522,8133,7721,13572,17470
8250,9936,7463,16337,6950,8426
8251,15793,19919,18549,1007,16913
8252,18094,9770,10420,12233,6946
8253,4852,12877,14677,8089,1751
8254,4159,7323,19850,8543,7826
8255,5349,19385,7775,9398,13649
8256,6672,18776,9286,14539,7795
8257,7198,8170,18917,2215,3056
8258,17557,19703,10022,16628,12006
8259,4765,1544,6051,7680,5215
8260,8400,14807,16572,5203,17764
8261,18375,12947,10247,3369,662
8262,3091,6100,17530,9595,2304
8263,13992,4805,13518,15779,11029
8264,9365,13997,18250,6663,19020
8265,6502,18488,13245,2499,18599
8266,7590,18791,14230,17307,15747
8267,8243,15525,16360,6226,13209
8268,12950,15954,187,9401,7966
8269,15038,17981,1839,2232,16618
8270,13159,8808,9731,7641,12788
8271,10476,12357,5647,5598,16589
8272,5855,2840,9251,9371,15867
8273,7749,2640,7882,559,13793
8274,13055,14884,18564,5025,19049
8275,10884,19899,5685,16449,14661
8276,10838,6168,7286,22,13690
8277,176,17486,15326,17011,9243
8278,18942,8727,11983,3588,15518
8279,9322,875,15258,1681,337
8280,1939,12519,11592,15599,5153
8281,6837,4314,14904,152,18953
8282,8856,2567,3451,1717,15228
8283,17159,7516,12271,8792,9295
8284,8266,6438,7215,4088,19145
8285,15876,7803,6705,1856,6792
8286,2852,12575,4593,7775,391
8287,8727,17428,422,3284,4959
8288,5688,1278,14992,9763,12502
8289,19501,4309,7642,17189,10576
8290,2432,17409,12483,2566,914
8291,13486,13643,7610,6158,11981
8292,17669,2148,1061,14645,4610
8293,6711,19512,7272,16654,4449
8294,975,2531,14325,2815,6028
8295,3074,6687,6817,9024,408
8296,952,12920,17785,18361,17458
8297,4615,1997,5235,9324,12917
8298,8875,14416,7329,5649,6679
8299,11058,6202,19651,4634,18623
8300,12685,13542,5757,74,18351
8301,17687,12840,1528,12172,16522
8302,14021,6431,16068,16874,11768
8303,18632,13789,16509,37,19150
8304,19755,13427,2813,9546,8695
8305,14924,16091,14363,7172,13539
8306,17808,17418,16629,6874,14307
8307,7939,494,14374,19769,9201
8308,7548,18130,3998,16427,11570
8309,17865,12771,15812,13483,5801
8310,14149,200,8373,15309,12705
8311,18455,13076,8883,12591,3847
8312,6466,8137,8687,9877,6312
8313,5000,12317,7892,12491,19433
8314,18876,5410,4220,14460,18869
8315,19516,17176,10857,6290,14488
8316,5226,14799,14073,17989,865
8317,7231,8907,15417,10463,6128
8318,17119,12379,9712,5507,2112
8319,8433,10168,5325,19550,4753
8320,18558,6182,11219,16229,15465
8321,17152,15319,16912,19863,16420
8322,6314,6995,6428,18923,15135
8323,4154,7363,13521,1860,11833
8324,15499,4547,18309,5413,15695
8325,2669,13069,2316,18075,7140
8326,11714,7854,4158,2158,10253
8327,1171,10529,11850,3749,6933
8328,1421,7727,6826,2129,12013
8329,16238,4308,3459,2481,5095
8330,7642,10535,15123,17684,1939
8331,2815,8691,5264,18095,13358
8332,13416,15491,156,9433,15161
8333,15803,10634,18330,304,11971
8334,8579,6067,3400,13853,3513
8335,8058,19117,5425,6944,17919
8336,16934,19823,12350,3757,3442
8337,10996,13128,16006,10237,19032
8338,14062,7640,273,18689,857
8339,15285,7212,18445,4525,597
8340,10335,7817,6952,340,16930
8341,15084,11248,7071,9199,10061
8342,19523,18022,15273,94,5857
8343,15454,17093,15860,5354,19775
8344,9629,16027,14359,2193,184
8345,14294,330,5984,4455,11904
8346,2695,10323,16117,11270,8165
8347,4473,6236,8328,14822,8848
8348,9650,4699,5913,14629,16580
8349,7922,12190,12262,8994,5524
8350,19216,17074,782,9366,1983
8351,396,4880,10362,5812,12514
8352,14220,1848,15963,11506,5116
8353,1980,2901,10458,10238,8704
8354,13949,6642,2469,10222,11744
8355,8386,15071,2375,14890,7233
8356,4446,399,11612,2820,6104
8357,525,11229,6179,2300,1803
8358,3130,8917,17628,9937,14169
8359,14246,9208,11117,11698,7922
8360,4290,9153,10932,8153,3730
8361,15548,15460,10889,18322,9008
8362,14053,9785,10015,7504,7372
8363,13918,23,14736,2309,6392
8364,16809,4421,1291,11454,18360
8365,9959,5824,10718,14594,9867
8366,18263,11334,13935,8270,940
8367,5071,7208,19252,9686,4166
8368,19348,15055,2793,8033,11105
8369,2435,17662,3235,18534,15079
8370,8156,19828,9865,7904,11559
8371,10735,5306,9816,16675,13656
8372,15081,13236,5511,9233,6294
8373,6448,12099,18711,3395,8408
8374,5082,16758,13036,7046,564
8375,9,9429,890,1016,9605
8376,5092,5337,349,3024,2743
8377,18264,14649,7175,11134,11605
8378,3531,263,3527,16368,8667
8379,14824,14643,7876,5499,18334
8380,10244,19481,9287,799,19185
8381,12743,361,3937,6328,18021
8382,7374,18229,7574,15337,14202
8383,16336,4701,15832,11029,8147
8384,11803,11397,19807,9830,3208
8385,17791,7008,1590,3902,2594
8386,8557,3181,18523,13198,1915
8387,11851,16207,12098,314,19762
8388,2835,14275,7440,1943,13763
8389,13730,5996,14632,11878,11401
8390,6144,814,18938,7902,18085
8391,2048,18305,9953,11882,5078
8392,16543,14222,15386,1434,7615
8393,12842,5047,10019,2467,5481
8394,14290,9576,6228,1627,2704
8395,1790,9209,17867,2924,14607
8396,7294,16270,3006,4976,10933
8397,7499,16243,5046,12642,1980
8398,1486,1070,1729,222,5001
8399,17104,10592,12489,17618,8969
8400,17778,4338,14268,7892,11014
8401,15921,5713,6994,10407,13033
8402,6082,1230,11603,13556,18806
8403,18157,12058,4018,1474,9405
8404,2401,1968,94,4844,7355
8405,833,4000,17091,10573,12227
8406,18947,3868,12817,1244,15395
8407,6211,10936,12234,11228,14286
8408,3476,10719,10967,10904,12809
8409,14570,2200,5026,8307,12045
8410,10303,14999,994,15452,19625
8411,15955,8421,2652,7038,17
8412,14115,17424,5416,9750,7905
8413,6675,13572,19101,3986,4239
8414,141,6091,11576,1095,17659
8415,4093,14116,14464,7677,14901
8416,12147,19102,18116,7895,19197
8417,10665,4038,15647,790,17905
8418,1365,17616,16617,3827,7180
8419,3844,4520,19071,7383,1446
8420,12043,7791,12609,16206,12930
8421,17436,1058,7255,1210,11600
8422,12841,19135,5813,2000,14860
8423,13905,17053,1070,9479,1112
8424,15859,7473,14514,699,17556
8425,19294,7834,15091,12359,15243
8426,14532,12765,15100,1777,5640
8427,7559,5423,19704,6787,14031
8428,18403,14198,6860,10861,2639
8429,17154,8301,15402,8603,7543
8430,15549,10111,4116,7619,19380
8431,18147,8875,13530,8187,1759
8432,371,5716,4691,11267,9965
8433,5052,9433,2013,9264,1855
8434,18952,7606,992,14400,1062
8435,5704,6560,13182,5958,15070
8436,6260,1876,13494,19783,12088
8437,5588,4417,8589,13844,10873
8438,19476,10900,12305,9631,7283
8439,15982,5381,5770,4509,4217
8440,9121,15515,190,14859,6003
8441,14037,15983,17643,6878,17604
8442,15406,14036,17076,11363,4773
8443,2585,12528,17680,3710,5802
8444,19490,14533,2584,3123,10594
8445,4730,8574,14236,2916,18677
8446,9048,18890,18766,14664,10433
8447,7921,6796,3417,6993,7125
8448,7510,6159,5449,11743,12512
8449,16599,1437,7620,111,1696
8450,19973,9278,16421,15551,6623
8451,12469,19638,3202,8433,17861
8452,6936,4123,17923,13164,19136
8453,9354,8616,9173,11809,11122
8454,18400,9817,15479,1844,6137
8455,16993,538,19904,13000,2122
8456,7406,6773,6242,10451,18400
8457,12334,5220,7634,16487,7028
8458,13225,2467,2806,14286,12697
8459,14727,6099,1049,9669,10454
8460,9873,19131,19081,14053,13580
8461,15937,14681,17440,7514,2260
8462,10571,19045,16848,496,19997
8463,3920,7492,15486,15194,12743
8464,2458,8753,19715,2063,3492
8465,9851,10297,8673,12991,11881
8466,5101,7425,16938,11089,14981
8467,6696,3659,9504,18892,13764
8468,5622,9573,14370,16537,1692
8469,5500,18444,413,410,1738
8470,15966,17559,4883,11767,6763
8471,3392,12532,8197,4754,17941
8472,9668,9423,10602,14029,8172
8473,1761,9263,733,2290,14292
8474,11814,2170,18397,15416,6267
8475,12161,10724,6266,10456,1345
8476,189,18261,19557,15287,10068
8477,16648,5218,346,18021,14954
8478,12566,4419,17603,18725,7354
8479,7300,612,3022,1881,19925
8480,2571,3625,12580,18824,17442
8481,13533,15638,12508,15783,19711
8482,17123,10014,15398,1397,1898
8483,4550,16949,442,15572,15224
8484,4145,5372,2442,2661,18243
8485,12915,5995,4869,3310,7294
8486,19140,15065,6815,10210,7091
8487,15429,11427,3589,10021,4807
8488,15074,18035,19440,17313,1996
8489,9261,3754,4855,4681,7893
8490,10254,18389,7658,12605,5919
8491,11104,8057,7928,5515,18367
8492,12111,13553,19245,5677,3720
8493,8522,15632,16689,14100,3957
8494,9448,18194,7289,96,176
8495,1787,7214,5467,16922,902
8496,4200,4891,18541,17113,15831
8497,15660,18624,3636,2253,9635
8498,7328,3119,18382,10185,18139
8499,8517,1778,16590,9888,13517
8500,8915,14042,2973,4006,1356
8501,16673,7733,4695,19726,15411
8502,827,19897,12324,16580,702
8503,11233,6118,11077,15700,10740
8504,1699,17445,12028,18136,11736
8505,3474,11128,10055,16054,19156
8506,1746,7808,3686,17354,15083
8507,8080,2299,14164,8,4035
8508,17468,12139,1980,2972,7002
8509,12806,3385,12521,19097,11628
8510,3876,3195,9200,7664,13780
8511,12728,14568,7430,3274,12723
8512,15273,1143,14278,16004,14665
8513,18719,617,5853,13170,6813
8514,7368,13524,398,14659,10481
8515,14229,9371,19049,17157,13404
8516,15478,10903,12541,7283,261
8517,13263,15947,10062,15046,8922
8518,1268,17402,13803,8985,8567
8519,18534,18849,7449,2201,8865
8520,2641,2808,18242,1110,9814
8521,12883,6380,2285,15716,3922
8522,6073,16864,3845,15894,15398
8523,14833,1261,13431,5293,10353
8524,16487,2864,12708,10232,3440
8525,797,18765,9972,8329,13071
8526,7929,18295,14366,9026,4104
8527,8879,18092,1617,16360,575
8528,4682,15329,1948,18040,6647
8529,15850,2533,17241,919,10577
8530,6276,1539,12045,19808,3795
8531,9656,18542,17939,12682,19927
8532,11732,11020,14188,7378,10783
8533,18045,14241,4922,9031,4268
8534,10165,16816,5189,18496,3020
8535,15941,16179,19254,2733,16952
8536,10035,1078,5986,9615,6533
8537,13637,17240,18741,6541,4377
8538,18529,16891,15739,12915,19888
8539,4444,9755,16449,9423,17336
8540,3062,4340,19708,6211,18515
8541,18199,3318,16943,14450,8298
8542,7072,2501,12641,14648,16693
8543,2729,14846,17481,5850,3875
8544,17196,8550,3647,9920,9272
8545,16553,5708,17784,4920,14201
8546,9987,868,17883,14171,5660
8547,16317,5172,11018,13930,1218
8548,10834,14601,286,4197,5855
8549,3301,1424,11928,6574,4839
8550,18132,2381,17034,4466,8543
8551,12831,14265,13217,6109,14386
8552,10738,8835,11740,9865,18728
8553,383,10897,7974,4664,4323
8554,2357,7342,7300,8993,11032
8555,3679,8008,15115,10330,10181
8556,6893,6837,7689,2416,14672
8557,3911,14826,6984,12315,18705
8558,10465,15318,6854,6603,13449
8559,232,6026,12730,2361,13014
8560,6081,18762,641,6689,10975
8561,9489,1667,2166,7903,15580
8562,15817,1487,1651,7080,989
8563,4757,7431,126,3736,15048
8564,7295,4611,5482,6101,13148
8565,16603,8920,6660,5710,8962
8566,1383,2683,12067,2180,231
8567,16385,1469,9460,13415,14993
8568,5006,409,18352,17293,6703
8569,18738,16810,10544,8059,2671
8570,18304,13833,6829,4054,11169
8571,14688,3823,5701,18145,686
8572,9099,5030,2505,9780,16752
8573,11857,7900,6235,9441,2583
8574,17532,16684,8207,3617,11010
8575,19544,13909,7160,13632,16030
8576,127,15602,14183,8988,9770
8577,4189,17260,8529,4040,3854
8578,18273,10024,1053,6350,8409
8579,9288,14291,17204,8613,6182
8580,385,416,333,7905,1154
8581,2745,11394,5151,5087,2031
8582,8104,10561,7750,11350,12592
8583,18233,5079,505,13511,14053
8584,5742,12414,6279,8565,6487
8585,5726,16587,15297,17985,13855
8586,14352,9595,5447,7618,6900
8587,4856,7721,16951,12965,7142
8588,2960,19319,2369,17041,8702
8589,2565,7440,8750,83,17004
8590,16230,7248,15337,13651,8033
8591,966,18456,11845,891,7603
8592,19169,9749,14720,612,18858
8593,6449,7058,1934,1840,12558
8594,7911,973,10057,14261,4679
8595,17710,15098,9219,18967,17244
8596,18381,9405,82,10044,5441
8597,5550,11831,18750,9388,15553
8598,7141,19479,12330,8726,1102
8599,16670,12801,18452,7861,9427
8600,2290,6046,3504,1551,13868
8601,18324,8031,19266,7883,13534
8602,3322,19209,4416,16319,15436
8603,6120,4765,1529,1705,16164
8604,6632,5211,10213,15026,13181
8605,10828,12483,9842,17764,13736
8606,14469,12288,8150,17485,8605
8607,19083,18577,8213,10920,10684
8608,1971,10795,17644,3814,8607
8609,17519,16799,17321,6695,11593
8610,2347,14118,4766,5735,10747
8611,19734,6900,4591,11905,18324
8612,4794,13893,15585,3605,4101
8613,1499,7402,5021,10461,18842
8614,5191,1062,1538,19055,5781
8615,13283,10994,16471,12408,11879
8616,17863,10232,9777,18954,146
8617,4192,16937,13048,16083,15936
8618,11984,369,4881,12227,18235
8619,9581,17420,4913,14653,2437
8620,17219,19274,12767,18836,12907
8621,8448,13727,5072,179,11978
8622,17500,1181,18135,6556,11896
8623,17998,13407,9945,18974,1395
8624,17680,8428,2983,8252,8972
8625,14076,3467,7692,17591,10055
8626,4707,7836,6067,1528,191
8627,13660,18618,9715,11958,3602
8628,499,11759,10900,5144,16765
8629,555,7987,16889,19405,14439
8630,7927,17577,11511,12193,15943
8631,3883,12582,8596,7773,13511
8632,9760,14024,1007,16376,299
8633,19453,16925,2341,1317,17254
8634,996,4172,1977,4339,18267
8635,10659,5832,894,9200,18206
8636,2823,10825,17007,16392,9758
8637,2306,16580,2767,4372,9887
8638,8270,7475,2943,2076,8023
8639,2485,8747,386,10717,11440
8640,6605,6115,12166,19426,3377
8641,12989,5609,6167,1836,10810
8642,6281,10988,18015,14283,4456
8643,4629,18178,14748,17496,9016
8644,1236,7676,5216,13117,10296
8645,3493,16665,17423,11240,8059
8646,13236,10837,6160,8424,5920
8647,7872,8934,5664,13142,6438
8648,7207,3693,13181,19,18017
8649,3388,17232,12674,795,5851
8650,16088,5612,6316,18392,10683
8651,14457,8784,352,7770,15242
8652,2014,9622,9952,16508,13942
8653,11966,18153,6771,12165,18724
8654,3019,14988,6036,14253,5579
8655,17886,7801,5445,15570,16959
8656,17787,4838,19883,970,6290
8657,6673,18699,2634,6044,349
8658,15751,15027,14626,19962,15294
8659,144,3484,14058,4921,13467
8660,17891,1342,12518,6257,15019
8661,1529,946,14939,425,6825
8662,7416,2579,3473,7025,4968
8663,5929,1039,18218,9180,906
8664,15345,17734,5624,7047,6903
8665,6772,8329,2594,13524,4835
8666,8226,13103,10176,12697,12120
8667,16696,6101,19474,5874,6111
8668,313,295,16163,1357,7559
8669,9070,9316,2790,11733,1566
8670,10729,19962,4879,8325,116
8671,6089,13778,12665,7754,15354
8672,5862,12718,18408,16353,10987
8673,8661,4956,13710,6655,16972
8674,6380,13579,10759,12885,8271
8675,1242,5104,6592,10804,18263
8676,9350,1311,11409,598,965
8677,455,14835,14387,13980,4060
8678,172,720,17080,6265,18855
8679,15847,8413,9321,4070,5111
8680,11373,12137,563,321,14909
8681,5420,6795,16970,3023,11920
8682,400,7968,2988,16610,5885
8683,5597,3967,6258,10512,10753
8684,4314,12680,14849,18612,2889
8685,6243,18804,4871,4982,19713
